Type,Make,Variant,Length,GeoRegion,CRS,Price,Year
monohulled,Jeanneau,Sun Odyssey 40.3,40.0,Europe,United Kingdom,113913,2006
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,Caribbean,Mexico,180000,2006
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,USA,Rhode Island,159000,2006
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,Europe,Spain,133230,2006
monohulled,Jeanneau,Sun Odyssey 43 DS,42.0,USA,Washington,198500,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Croatia,173702,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Croatia,139690,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Croatia,115396,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,USA,Florida,169000,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Greece,109323,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Greece,103188,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Spain,156696,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Spain,132436,2006
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Spain,132402,2006
monohulled,Jeanneau,Sun Odyssey 48 DS,48.0,Europe,France,206507,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,132407,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,USA,Florida,278165,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,USA,Florida,175000,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,France,200433,2006
monohulled,Jeanneau,Sun Odyssey 49 Owners version,49.0,Europe,Greece,252667,2006
monohulled,Jeanneau,Sun Odyssey 49,49.0,Europe,Greece,115396,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Italy,206507,2006
monohulled,Jeanneau,Sun Odyssey 49,49.0,USA,Michigan,279900,2006
monohulled,Jeanneau,Sun Odyssey 49,49.0,USA,Michigan,249900,2006
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Spain,224728,2006
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Croatia,179775,2006
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Greece,299771,2006
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Italy,230792,2006
monohulled,Najad,440 CC,44.0,Europe,United Kingdom,413104,2006
monohulled,Nordship,DSC 38,38.0,Europe,France,200425,2006
monohulled,Oyster,46,46.0,USA,Rhode Island,499000,2006
monohulled,Passport,470,47.0,USA,Maryland,489000,2006
monohulled,Passport,Vista 515 Center Cockpit,51.0,USA,Maryland,635000,2006
monohulled,Sabre,386,38.0,USA,New York,194995,2006
monohulled,Sabre,426,42.0,USA,Florida,285000,2006
monohulled,Sabre,426,42.0,USA,Maryland,285000,2006
monohulled,Tayana,48,48.0,USA,California,386000,2006
monohulled,Wauquiez,Centurion 40s,40.0,Europe,France,170057,2006
monohulled,Wauquiez,Pilot Saloon 41,42.0,Europe,Ireland,156696,2006
monohulled,Wauquiez,Pilot Saloon 41,42.0,Europe,Spain,193137,2006
monohulled,Wauquiez,Pilot Saloon 47,47.0,Europe,Greece,279391,2006
monohulled,X-Yachts,X-40,40.0,Europe,France,180990,2006
monohulled,X-Yachts,X-40,40.0,Europe,Italy,212572,2006
monohulled,X-Yachts,X-43,43.0,Europe,France,208928,2006
monohulled,X-Yachts,X-50,50.0,Europe,Belgium,425144,2006
monohulled,X-Yachts,50,50.0,Europe,Denmark,358209,2006
monohulled,X-Yachts,X-50,50.0,Europe,France,388703,2006
monohulled,Zuanelli,52 DH,52.0,Europe,Italy,346188,2006
monohulled,Allures,44,44.0,Europe,France,290312,2007
monohulled,Alubat,Ovni 395,41.0,Europe,Italy,194351,2007
monohulled,Alubat,CIGALE 16,54.0,Europe,Spain,352262,2007
monohulled,Amel,54,56.0,Europe,Spain,504099,2007
monohulled,Archambault,40 RC,39.0,Europe,Greece,119024,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Croatia,123292,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Croatia,91102,2007
monohulled,Bavaria,39 Cruiser,39.0,USA,Florida,85900,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Greece,97176,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Greece,69238,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Greece,68040,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Greece,68023,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Greece,67537,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,Spain,91102,2007
monohulled,Bavaria,39 Cruiser,39.0,Europe,United Kingdom,99898,2007
monohulled,Bavaria,44 Vision,45.0,Europe,Bulgaria,139690,2007
monohulled,Bavaria,44 Vision,45.0,Europe,Italy,156696,2007
monohulled,Bavaria,44 Vision,45.0,Europe,Netherlands,176131,2007
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,133009,2007
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,131795,2007
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,91831,2007
monohulled,Bavaria,46 Cruiser,46.0,USA,Florida,129900,2007
monohulled,Bavaria,Cruiser 46,46.0,Europe,Greece,105705,2007
monohulled,Bavaria,Cruiser 46,46.0,Europe,Italy,115396,2007
monohulled,Bavaria,Cruiser 46,46.0,Caribbean,Martinique,151892,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,180382,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,173094,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,108108,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,107486,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Croatia,94746,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Italy,145769,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Italy,133617,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Italy,121470,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Malta,184634,2007
monohulled,Bavaria,50 Cruiser,49.0,Europe,Spain,182212,2007
monohulled,Bavaria,Cruiser 46,46.0,Caribbean,Saint Lucia,152910,2007
monohulled,Bavaria,Cruiser 50,49.0,Caribbean,Martinique,200498,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Croatia,78955,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Croatia,72639,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Croatia,66808,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,France,87458,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Greece,70452,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Spain,94746,2007
monohulled,Beneteau,Cyclades 39.3,39.0,Europe,Spain,83814,2007
monohulled,Beneteau,First 40.7,40.0,Europe,Croatia,91125,2007
monohulled,Beneteau,Oceanis 40,40.0,Europe,Greece,95985,2007
monohulled,Beneteau,Oceanis 40,40.0,Europe,Spain,146488,2007
monohulled,Beneteau,Oceanis 40,40.0,Europe,Spain,106562,2007
monohulled,Beneteau,Oceanis 40,40.0,Europe,Turkey,108135,2007
monohulled,Beneteau,Oceanis 43,43.0,Europe,Croatia,115396,2007
monohulled,Beneteau,Cyclades 43.4,43.0,Europe,Croatia,114789,2007
monohulled,Beneteau,Cyclades 43.4,43.0,Europe,Croatia,87458,2007
monohulled,Beneteau,Oceanis 423,43.0,USA,Florida,138900,2007
monohulled,Beneteau,Oceanis Clipper 423,43.0,Europe,France,127543,2007
monohulled,Beneteau,Cyclades 43.4,43.0,Europe,Greece,112951,2007
monohulled,Beneteau,Cyclades 43.4,43.0,Europe,Greece,91102,2007
monohulled,Beneteau,Cyclades 43,43.0,Europe,Greece,91041,2007
monohulled,Beneteau,423,43.0,Caribbean,Grenada,125000,2007
monohulled,Beneteau,Oceanis 423,43.0,USA,Texas,154900,2007
monohulled,Beneteau,Cyclades 43.3,43.0,Europe,United Kingdom,113246,2007
monohulled,Beneteau,Cyclades 43.4,43.0,USA,Virginia,129900,2007
monohulled,Beneteau,423,43.0,Caribbean,West Indies,125000,2007
monohulled,Beneteau,Oceanis 46,47.0,Europe,Greece,194351,2007
monohulled,Beneteau,Oceanis 46,47.0,Europe,Greece,174916,2007
monohulled,Beneteau,Oceanis 46,47.0,Europe,Greece,163991,2007
monohulled,Beneteau,Oceanis 46 Owner Version,47.0,Europe,Greece,160346,2007
monohulled,Beneteau,Oceanis 46,47.0,Caribbean,Mexico,130000,2007
monohulled,Beneteau,Oceanis 46,47.0,Europe,Turkey,202854,2007
monohulled,Beneteau,First 50,49.0,USA,California,299900,2007
monohulled,Beneteau,First 50,49.0,Europe,Croatia,228363,2007
monohulled,Beneteau,Oceanis 49,49.0,USA,Florida,269000,2007
monohulled,Beneteau,First 50,49.0,Europe,France,240520,2007
monohulled,Beneteau,First 50,49.0,Europe,France,240510,2007
monohulled,Beneteau,First 50,49.0,Europe,Italy,212572,2007
monohulled,Beneteau,Oceanis 50,49.0,Europe,Italy,188278,2007
monohulled,Beneteau,Oceanis 50,49.0,USA,Massachusetts,199900,2007
monohulled,Beneteau,First 50,49.0,Europe,Turkey,230761,2007
monohulled,Beneteau,Cyclades 50.5,51.0,Europe,Croatia,139690,2007
monohulled,Beneteau,Cyclades 50.5,51.0,USA,Florida,149900,2007
monohulled,Beneteau,Cyclades 50.5,51.0,Europe,Greece,176131,2007
monohulled,Beneteau,Cyclades 50.5,51.0,Europe,Greece,150622,2007
monohulled,Beneteau,Cyclades 50.5,51.0,Europe,Greece,145764,2007
monohulled,Beneteau,Cyclades 50.5,51.0,USA,Virginia,174900,2007
monohulled,Beneteau,523,53.0,USA,Florida,279000,2007
monohulled,Beneteau,Oceanis Clipper 523,53.0,Europe,France,191922,2007
monohulled,Beneteau,Oceanis Clipper 523,53.0,Europe,Greece,218645,2007
monohulled,Beneteau,Oceanis 523,53.0,Europe,Greece,194351,2007
monohulled,Beneteau,Oceanis 50,49.0,Caribbean,Dominican Republic,265000,2007
monohulled,Beneteau,Oceanis 50,49.0,Caribbean,Martinique,206574,2007
monohulled,Beneteau,Cyclades 50.5,51.0,Caribbean,Guadeloupe,303785,2007
monohulled,Bestevaer,53ST,53.0,Europe,Netherlands,911022,2007
monohulled,Cabo Rico,42,46.0,USA,Georgia,274000,2007
monohulled,Caliber,47 LRC SE,48.0,USA,Florida,339950,2007
monohulled,Caliber,47LRC,48.0,USA,Texas,389900,2007
monohulled,Catalina,42 MK II,42.0,USA,New Jersey,159800,2007
monohulled,Catalina,Morgan 440,46.0,Caribbean,Mexico,209999,2007
monohulled,Catalina,Morgan 440,46.0,USA,Virginia,214900,2007
monohulled,Catalina,470,47.0,USA,Virginia,274999,2007
monohulled,Comar,Comet 41S,41.0,Europe,Italy,139671,2007
monohulled,Comar,Comet 41S,41.0,Europe,Italy,133617,2007
monohulled,Comar,Comet 41S,41.0,Europe,Italy,97176,2007
monohulled,Comar,Comet 41S,41.0,Europe,Portugal,148173,2007
monohulled,Comar,Comet 45S,46.0,Europe,Italy,163984,2007
monohulled,Comar,Comet 52 RS,52.0,Europe,Spain,273318,2007
monohulled,Comar,Comet 52 RS,52.0,Europe,Spain,267244,2007
monohulled,Contest,50CS,49.0,Europe,Netherlands,582470,2007
monohulled,Contest,55CS,55.0,Europe,Netherlands,589128,2007
monohulled,Dehler,39 SQ,39.0,Europe,Netherlands,193793,2007
monohulled,Dehler,44,44.0,Europe,Netherlands,193137,2007
monohulled,Dehler,44 SQ,44.0,Europe,Portugal,205284,2007
monohulled,Dehler,47 SQ,47.0,Europe,Italy,261160,2007
monohulled,Dehler,47,47.0,Europe,Italy,205284,2007
monohulled,Dehler,47,47.0,Europe,Spain,193186,2007
monohulled,Delphia,40,39.0,Europe,Italy,91090,2007
monohulled,Dufour,385,38.0,Caribbean,Antigua and Barbuda,72908,2007
monohulled,Dufour,385 GL,38.0,Europe,Greece,91102,2007
monohulled,Dufour,385 GL,38.0,Europe,Italy,102034,2007
monohulled,Dufour,385 GL,38.0,Europe,Italy,91102,2007
monohulled,Dufour,40 Performance,40.0,Europe,Italy,95985,2007
monohulled,Dufour,40 Performance,40.0,Europe,Portugal,133598,2007
monohulled,Dufour,455 GL,45.0,Europe,Denmark,159171,2007
monohulled,Dufour,485 GL,48.0,Europe,Italy,212580,2007
monohulled,Dufour,485 GL,48.0,Europe,Italy,200433,2007
monohulled,Dufour,485 GL,48.0,Europe,Spain,204069,2007
monohulled,Dufour,485,48.0,Europe,Spain,194351,2007
monohulled,Dufour,485 GL,48.0,Europe,Spain,188285,2007
monohulled,Dufour,525 GL,50.0,Europe,Spain,261160,2007
monohulled,Elan,410,40.0,Europe,Croatia,97041,2007
monohulled,Elan,434 Impression,44.0,Europe,Croatia,84786,2007
monohulled,Elan,Impression 434,44.0,Europe,Croatia,83814,2007
monohulled,Elan,Impression 434,44.0,Europe,Malta,145156,2007
monohulled,Elan,Impression 434,44.0,Europe,Spain,200425,2007
monohulled,Elan,Impression 434,44.0,Europe,Spain,179775,2007
monohulled,Elan,Impression 434,44.0,Europe,Spain,127543,2007
monohulled,Elan,514 IMPRESSION,52.0,Europe,Croatia,202854,2007
monohulled,Grand Soleil,40,41.0,Europe,Greece,109308,2007
monohulled,Grand Soleil,40,41.0,Europe,Turkey,95948,2007
monohulled,Grand Soleil,43 BC,43.0,Europe,Italy,176131,2007
monohulled,Grand Soleil,43,43.0,Europe,Turkey,224719,2007
monohulled,Grand Soleil,45,45.0,Europe,France,194230,2007
monohulled,Grand Soleil,45,45.0,Europe,Italy,193137,2007
monohulled,Grand Soleil,45,45.0,Europe,Turkey,200484,2007
monohulled,Grand Soleil,50,49.0,Europe,Croatia,267244,2007
monohulled,Grand Soleil,50,49.0,Europe,Croatia,267233,2007
monohulled,Grand Soleil,50,49.0,Europe,France,281810,2007
monohulled,Grand Soleil,50,49.0,Europe,Greece,281810,2007
monohulled,Grand Soleil,50,49.0,Europe,Italy,285415,2007
monohulled,Grand Soleil,50,49.0,Europe,Spain,279380,2007
monohulled,Grand Soleil,54,53.0,Europe,Spain,467658,2007
monohulled,Grand Soleil,56,55.0,Europe,Italy,473751,2007
monohulled,Grand Soleil,56,55.0,Europe,Italy,473732,2007
monohulled,Hallberg-Rassy,40,40.0,Europe,Denmark,407217,2007
monohulled,Hallberg-Rassy,54,55.0,Europe,Italy,789445,2007
monohulled,Hanse,400,40.0,Europe,Estonia,120255,2007
monohulled,Hanse,400,40.0,Europe,Italy,103249,2007
monohulled,Hanse,400,40.0,Europe,Spain,103154,2007
monohulled,Hanse,400,40.0,Europe,Spain,103128,2007
monohulled,Hanse,400,40.0,Europe,Spain,91102,2007
monohulled,Hanse,430e,43.0,Europe,France,136653,2007
monohulled,Hanse,430e,43.0,Europe,France,136046,2007
monohulled,Hanse,430e,43.0,Europe,Germany,168843,2007
monohulled,Hanse,430e,43.0,Caribbean,Martinique,157907,2007
monohulled,Hanse,430,43.0,Europe,Spain,145642,2007
monohulled,Hanse,470e,47.0,Europe,France,181036,2007
monohulled,Hanse,470e,47.0,Europe,France,180990,2007
monohulled,Hanse,470,47.0,Europe,Germany,236866,2007
monohulled,Hanse,470e,47.0,Europe,Germany,236866,2007
monohulled,Hanse,470e,47.0,Europe,Netherlands,181597,2007
monohulled,Hanse,540,52.0,Europe,Denmark,258730,2007
monohulled,Hanse,540,52.0,Europe,Italy,253882,2007
monohulled,Hanse,540e,52.0,Europe,United Kingdom,239750,2007
monohulled,Hunter,38,38.0,USA,California,109700,2007
monohulled,Hunter,38,38.0,Caribbean,Mexico,105000,2007
monohulled,Hunter,38,38.0,USA,Michigan,99000,2007
monohulled,Hunter,45 Center Cockpit,45.0,USA,Maryland,175900,2007
monohulled,Hunter,45 Center Cockpit,45.0,USA,Massachusetts,173000,2007
monohulled,Hunter,49,50.0,USA,California,249000,2007
monohulled,Hunter,49,50.0,USA,Florida,225000,2007
monohulled,Hunter,49,50.0,USA,Maryland,249000,2007
monohulled,Hylas,46,46.0,USA,Florida,360000,2007
monohulled,Island Packet,SP Cruiser,41.0,USA,Maryland,265900,2007
monohulled,Island Packet,SP Cruiser,41.0,USA,Wisconsin,275000,2007
monohulled,Island Packet,465,48.0,Europe,Spain,319756,2007
monohulled,Island Packet,485,52.0,USA,California,447000,2007
monohulled,J Boats,J 122,40.0,USA,California,225000,2007
monohulled,J boats,J 122,40.0,Europe,France,133617,2007
monohulled,J Boats,J 122,40.0,USA,Massachusetts,219000,2007
monohulled,J Boats,J 122,40.0,Europe,Netherlands,191363,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Croatia,75311,2007
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,France,145764,2007
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,France,112967,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Greece,103275,2007
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,Greece,102034,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Greece,95985,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Greece,91125,2007
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,Ireland,115912,2007
monohulled,Jeanneau,Sun Odyssey 39 DS,39.0,Europe,Ireland,115396,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Italy,103275,2007
monohulled,Jeanneau,Sun Odyssey 39i,39.0,Europe,Italy,99605,2007
monohulled,Jeanneau,Sun Odyssey 39i Performance,39.0,Europe,Spain,111780,2007
monohulled,Jeanneau,42 DS,42.0,USA,California,169000,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Croatia,84786,2007
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,USA,Florida,175000,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,USA,Florida,168717,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Greece,200398,2007
monohulled,Jeanneau,Sun Odyssey  42 DS,42.0,Caribbean,Grenada,169000,2007
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,Caribbean,Grenada,129000,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Italy,139671,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Italy,121440,2007
monohulled,Jeanneau,Sun Odyssey 42 DS,42.0,USA,Michigan,168000,2007
monohulled,Jeanneau,Sun Odyssey 42,42.0,USA,North Carolina,149900,2007
monohulled,Jeanneau,Sun Odyssey 42i,42.0,Europe,Sweden,160340,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Croatia,127576,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Croatia,109350,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Greece,111752,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,145807,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,145764,2007
monohulled,Jeanneau,Sun Odyssey 45 Performance,45.0,Europe,Italy,133651,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,121470,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,120285,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,120255,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Italy,109350,2007
monohulled,Jeanneau,Sun Odyssey 45 DS,45.0,Europe,Spain,162811,2007
monohulled,Jeanneau,Sun Odyssey 45,45.0,Europe,Spain,109229,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,USA,California,249000,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,230802,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,230792,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,230761,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,229587,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,Europe,Croatia,229578,2007
monohulled,Jeanneau,Sun Odyssey 49,49.0,Europe,Croatia,168820,2007
monohulled,Jeanneau,Sun Odyssey 49i,49.0,Europe,Croatia,163991,2007
monohulled,Jeanneau,Sun Odyssey 49i,49.0,Europe,Croatia,127543,2007
monohulled,Jeanneau,Sun Odyssey 49 DS,49.0,USA,Florida,169000,2007
monohulled,Jeanneau,Sun Odyssey 49DS,49.0,Europe,Italy,205284,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Croatia,278165,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,France,267244,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Greece,303674,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Greece,303633,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Spain,325868,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Europe,Spain,325539,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,Caribbean,Trinidad and Tobago,309000,2007
monohulled,Jeanneau,Sun Odyssey 54 DS,55.0,USA,Washington,339500,2007
monohulled,Malo,40 Classic MK Il,40.0,Europe,Italy,425144,2007
monohulled,Maxi,1300,41.0,Europe,Italy,302459,2007
monohulled,Maxi,1300,41.0,Europe,United Kingdom,346474,2007
monohulled,Nautor,Swan 46,46.0,Europe,France,546613,2007
monohulled,Oyster,53,53.0,Europe,United Kingdom,646174,2007
monohulled,Poncin,HARMONY 47,47.0,Europe,France,163991,2007
monohulled,Poncin,harmony 52,52.0,Europe,Croatia,91102,2007
monohulled,Poncin,harmony 52,52.0,Europe,Greece,115396,2007
monohulled,Rustler,42,42.0,Europe,United Kingdom,358393,2007
monohulled,Sly,42,42.0,Europe,Italy,206498,2007
monohulled,Sly,42,42.0,Europe,Italy,205284,2007
monohulled,Sly,53,53.0,Europe,Italy,388703,2007
monohulled,Southerly,135,44.0,USA,Maryland,295000,2007
monohulled,Sweden Yachts,45,46.0,Europe,Spain,351047,2007
monohulled,Tayana,Pilothouse,46.0,USA,Hawaii,275000,2007
monohulled,Tayana,52 DS,52.0,USA,California,365000,2007
monohulled,Vismara,V52,52.0,Europe,Italy,425161,2007
monohulled,Vismara,V52,52.0,Europe,Italy,425144,2007
monohulled,Vismara,52 Carbon,52.0,Europe,Italy,422714,2007
monohulled,Wauquiez,Pilot Saloon 41,42.0,Europe,Italy,188278,2007
monohulled,X-Yachts,X-40,40.0,Europe,France,184634,2007
monohulled,X-Yachts,X-40,40.0,Europe,Italy,182204,2007
monohulled,X-Yachts,X-40,40.0,Europe,Italy,180990,2007
monohulled,X-Yachts,X-40,40.0,Europe,Italy,170056,2007
monohulled,X-Yachts,41,41.0,Europe,Croatia,224776,2007
monohulled,X-Yachts,41,41.0,Europe,Croatia,206470,2007
monohulled,X-Yachts,X-46,46.0,Europe,Italy,224776,2007
monohulled,X-Yachts,X-46,46.0,Europe,Turkey,241725,2007
monohulled,X-Yachts,X-55,55.0,Europe,Italy,570907,2007
monohulled,Allures,44,44.0,Europe,France,289098,2008
monohulled,Allures,44,44.0,Europe,Spain,425144,2008
monohulled,Amel,54,56.0,Europe,Italy,558760,2008
monohulled,Archambault,40 RC,39.0,Europe,France,127543,2008
monohulled,Archambault,40 RC,39.0,Europe,France,127526,2008
monohulled,Bavaria,38 Cruiser,38.0,Europe,Italy,97176,2008
monohulled,Bavaria,38 Cruiser,38.0,Europe,Italy,69238,2008
monohulled,Bavaria,38 Cruiser,38.0,Caribbean,Martinique,92351,2008
monohulled,Bavaria,38 Cruiser,38.0,Europe,Spain,82599,2008
monohulled,Bavaria,39 Cruiser,39.0,USA,Florida,93693,2008
monohulled,Bavaria,39 Cruiser,39.0,Europe,Spain,95961,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Croatia,97200,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Croatia,97162,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,94746,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,91090,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,84807,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,81385,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,72840,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Greece,69238,2008
monohulled,Bavaria,40 Cruiser,40.0,Europe,Italy,106893,2008
monohulled,Bavaria,42 Cruiser,42.0,Europe,Croatia,78955,2008
monohulled,Bavaria,42 Cruiser,42.0,Europe,Turkey,120255,2008
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,120862,2008
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,117826,2008
monohulled,Bavaria,Cruiser 46,46.0,Europe,Croatia,91831,2008
monohulled,Bavaria,Cruiser 46,46.0,Europe,Germany,151473,2008
monohulled,Bavaria,Cruiser 46,46.0,Europe,Greece,109327,2008
