,Make,Variant,Length,Geo_Region,CRS,Price,Year
1602,Dufour,445,44,Europe,Spain,"$229,578",2013
1603,Dufour,445 GL,44,Europe,Spain,"$217,431",2013
1604,Dufour,450 GL,44,Europe,Turkey,"$180,990",2013
1605,Dufour,500 GL,49,Caribbean,Martinique,"$358,466",2013
1606,Dufour ,500 GL,49,Caribbean,Martinique,"$346,315",2013
1607,Elan,450,44,USA,Connecticut,"$349,900",2013
1608,Elan,450,44,Europe,Croatia,"$209,588",2013
1609,Elan,Impression 444,45,Europe,Croatia,"$121,348",2013
1610,Elan,444 Impression,45,Europe,Croatia,"$121,257",2013
1611,Elan,444 Impression,45,Europe,Croatia,"$121,227",2013
1612,Elan,Impression 494,48,Europe,Croatia,"$167,605",2013
1613,Elan,494 Impression,49,Europe,Croatia,"$182,180",2013
1614,Elan,Impression 494,49,Europe,Croatia,"$166,391",2013
1615,Grand Soleil,39,40,Europe,Croatia,"$156,696",2013
1616,Grand Soleil,39,40,Europe,Croatia,"$151,837",2013
1617,Grand Soleil,39,40,Europe,Italy,"$236,866",2013
1618,Grand Soleil,47,48,Europe,Sweden,"$464,162",2013
1619,Hallberg-Rassy,412,41,Europe,Spain,"$449,377",2013
1620,Hanse,415,40,Caribbean,Antigua and Barbuda,"$168,000",2013
1621,Hanse,415,40,Europe,Croatia,"$133,617",2013
1622,Hanse,415,40,Europe,Greece,"$157,890",2013
1623,Hanse,415,40,Europe,Greece,"$144,586",2013
1624,Hanse,415,40,Europe,Greece,"$144,549",2013
1625,Hanse,445,44,Europe,Croatia,"$157,911",2013
1626,Hanse,445,44,Europe,Croatia,"$145,764",2013
1627,Hanse,445,44,Europe,Greece,"$218,402",2013
1628,Hanse,445,44,Caribbean,Guadeloupe,"$176,131",2013
1629,Hanse,445,44,Caribbean,Martinique,"$176,131",2013
1630,Hanse,445,44,Europe,Spain,"$229,578",2013
1631,Hanse,445,44,Europe,Turkey,"$157,668",2013
1632,Hanse,495,50,Europe,Greece,"$314,606",2013
1633,Hanse,495,50,Europe,Greece,"$297,601",2013
1634,Hanse,505,50,Europe,Italy,"$358,287",2013
1635,Hanse,495,50,Europe,Portugal,"$291,487",2013
1636,Hanse,575,56,Europe,Croatia,"$340,069",2013
1637,Hanse,575,56,Europe,Italy,"$455,449",2013
1638,Hanse,575,56,Europe,Portugal,"$510,103",2013
1639,Hunter,40,40,USA,Massachusetts,"$186,500",2013
1640,Hunter,40,40,USA,Ohio,"$174,900",2013
1641,Hunter,M-H 40,40,USA,Virginia,"$172,000",2013
1642,Hunter,50 Center Cockpit,50,USA,Virginia,"$340,000",2013
1643,Jeanneau,Sun Odyssey 41DS,40,USA,Florida,"$229,000",2013
1644,Jeanneau,Sun Odyssey 409,40,Europe,Italy,"$95,961",2013
1645,Jeanneau,Sun Odyssey 409,40,USA,New York,"$184,900",2013
1646,Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$132,436",2013
1647,Jeanneau,Sun Odyssey 40.9,40,Europe,Spain,"$127,526",2013
1648,Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$103,275",2013
1649,Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$139,671",2013
1650,Jeanneau,Sun Odyssey 439,43,Europe,Croatia,"$133,617",2013
1651,Jeanneau,Sun Odyssey 439,43,Europe,Germany,"$162,747",2013
1652,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$172,463",2013
1653,Jeanneau,Sun Odyssey 439,43,Europe,Italy,"$206,470",2013
1654,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$200,425",2013
1655,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$182,180",2013
1656,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$133,617",2013
1657,Jeanneau,Sun Odyssey 44 DS,44,USA,Virginia,"$229,000",2013
1658,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$145,764",2013
1659,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$144,549",2013
1660,Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$204,069",2013
1661,Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$194,351",2013
1662,Jeanneau,Sun Odyssey 469,46,Europe,Italy,"$230,792",2013
1663,Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$262,982",2013
1664,Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$217,431",2013
1665,Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$188,278",2013
1666,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$255,086",2013
1667,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$242,939",2013
1668,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$241,725",2013
1669,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$201,640",2013
1670,Jeanneau,Sun Odyssey 50 DS,49,Europe,France,"$303,686",2013
1671,Jeanneau,Sun Odyssey 509,50,Europe,France,"$334,042",2013
1672,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$205,284",2013
1673,Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$267,233",2013
1674,Jeanneau,Sun Odyssey 509,50,Europe,Spain,"$266,019",2013
1675,Jeanneau,53,53,Europe,Croatia,"$230,792",2013
1676,Jeanneau,53,53,Europe,Croatia,"$218,645",2013
1677,Jeanneau,53,53,Europe,Greece,"$236,866",2013
1678,Nauticat,42,42,Europe,Spain,"$479,740",2013
1679,RM Yachts,rm 12.60,39,Europe,France,"$333,996",2013
1680,RM Yachts,rm 12.60,39,Europe,France,"$285,415",2013
1681,Rustler,42,42,Europe,United Kingdom,"$465,645",2013
1682,Salona,38,38,USA,Florida,"$138,500",2013
1683,Salona,38,38,USA,New York,"$135,000",2013
1684,Salona,42,42,Europe,Greece,"$194,351",2013
1685,Solaris,42,40,Europe,Italy,"$327,968",2013
1686,Solaris,44,44,Europe,Italy,"$443,364",2013
1687,Tofinou,12,39,Europe,Spain,"$230,792",2013
1688,Tofinou,12,39,Europe,Spain,"$229,636",2013
1689,Tofinou,16,52,Europe,Spain,"$485,879",2013
1690,Triplast,Y 40,40,Europe,Croatia,"$176,107",2013
1691,Triplast,Y 40,40,Europe,Croatia,"$121,379",2013
1692,Van De Stadt,Norman 41,41,Europe,Cyprus,"$115,380",2013
1693,Wauquiez,Opium 39,39,Europe,France,"$241,725",2013
1694,X-Yachts,Xp 38,38,Europe,France,"$252,657",2013
1695,X-Yachts,Xp 38,38,Europe,Italy,"$255,096",2013
1696,Bavaria,41 Cruiser,40,Europe,Croatia,"$233,797",2014
1697,Bavaria,41 Cruiser,40,Europe,Croatia,"$180,382",2014
1698,Bavaria,41 Cruiser,40,Europe,Croatia,"$144,586",2014
1699,Bavaria,41 Cruiser,40,Europe,France,"$130,580",2014
1700,Bavaria,41 Cruiser,40,Europe,Germany,"$156,675",2014
1701,Bavaria,41 Cruiser,40,Europe,Greece,"$148,193",2014
1702,Bavaria,41 Cruiser,40,Europe,Italy,"$180,990",2014
1703,Bavaria,41 Cruiser,40,Europe,Italy,"$160,340",2014
1704,Bavaria,41 Cruiser,40,Europe,Italy,"$157,889",2014
1705,Bavaria,42 Vision,42,Europe,Greece,"$218,585",2014
1706,Bavaria,45 Cruiser,44,Europe,Spain,"$144,549",2014
1707,Bavaria,Vision 46,46,USA,California,"$269,000",2014
1708,Bavaria,Cruiser 46,46,Europe,Croatia,"$179,821",2014
1709,Bavaria,Cruiser 46,46,Europe,Croatia,"$179,775",2014
1710,Bavaria,Cruiser 46,46,Europe,Croatia,"$173,746",2014
1711,Bavaria,Cruiser 46,46,Europe,Croatia,"$157,668",2014
1712,Bavaria,Cruiser 46,46,Europe,Croatia,"$151,837",2014
1713,Bavaria,Cruiser 46,46,Europe,Croatia,"$148,193",2014
1714,Bavaria,Cruiser 46,46,Europe,Germany,"$198,003",2014
1715,Bavaria,Vision 46,46,USA,Virginia,"$299,000",2014
1716,Bavaria,Cruiser 46,46,Europe,,"$201,640",2014
1717,Bavaria,51 Cruiser,49,Europe,Croatia,"$206,498",2014
1718,Bavaria,51 Cruiser,49,Europe,Spain,"$303,686",2014
1719,Bavaria,56 Cruiser,54,Europe,Croatia,"$303,674",2014
1720,Bavaria,56 Cruiser,54,Europe,Italy,"$364,409",2014
1721,Bavaria,56 Cruiser,54,Europe,Italy,"$236,866",2014
1722,Beneteau,Oceanis 38,37,USA,Ohio,"$179,000",2014
1723,Beneteau,Oceanis 38,38,USA,New York,"$187,302",2014
1724,Beneteau,Oceanis 41,40,USA,South Carolina,"$174,900",2014
1725,Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$208,936",2014
1726,Beneteau,Oceanis 45,45,Europe,Greece,"$206,498",2014
1727,Beneteau,Oceanis 45,45,Europe,Greece,"$194,325",2014
1728,Beneteau,Oceanis 45,45,Caribbean,Grenada,"$259,000",2014
1729,Beneteau,Oceanis 45,45,Europe,Italy,"$241,725",2014
1730,Beneteau,Oceanis 45,45,Europe,Italy,"$218,645",2014
1731,Beneteau,Oceanis 45,45,Europe,Italy,"$194,166",2014
1732,Beneteau,Oceanis 45,45,USA,New York,"$295,000",2014
1733,Beneteau,Oceanis 45,45,Europe,Turkey,"$194,351",2014
1734,Beneteau,Oceanis 48,48,Europe,Croatia,"$224,728",2014
1735,Beneteau,Oceanis 48,48,Europe,France,"$200,425",2014
1736,Beneteau,Oceanis 48,48,Europe,Spain,"$224,719",2014
1737,Beneteau,Sense 50,49,Europe,France,"$382,629",2014
1738,Beneteau,Sense 50,49,Europe,Italy,"$400,850",2014
1739,Beneteau,Sense 50,49,USA,Texas,"$395,000",2014
1740,Beneteau,Sense 50,49,Europe,Turkey,"$315,834",2014
1741,Beneteau,Oceanis 55,55,USA,California,"$535,000",2014
1742,Beneteau,Sense 55,56,Europe,Turkey,"$376,313",2014
1743,Beneteau ,Oceanis 50,49,Caribbean,Grenada,"$230,000",2014
1744,Bestevaer,49ST,49,Europe,Netherlands,"$807,805",2014
1745,Boreal,44,45,Europe,France,"$601,275",2014
1746,Catalina,445,44,USA,Florida,"$299,900",2014
1747,Catalina,445,44,USA,Florida,"$298,000",2014
1748,Dehler,37,36,USA,Connecticut,"$118,000",2014
1749,Dehler,38 Competition,37,USA,New York,"$234,000",2014
1750,Dufour,410 GL,40,Europe,Croatia,"$206,551",2014
1751,Dufour,410,40,Europe,Croatia,"$145,744",2014
1752,Dufour,410,40,Europe,France,"$156,696",2014
1753,Dufour,410 GL,40,Europe,Netherlands,"$205,754",2014
1754,Dufour,450 GL,44,Europe,Croatia,"$182,204",2014
1755,Dufour,450 Liberty version,45,Caribbean,British Virgin Islands,"$199,000",2014
1756,Dufour,500 GL,49,Europe,Italy,"$286,668",2014
1757,Elan,394 Impression,39,Europe,Croatia,"$106,313",2014
1758,Elan,444 Impression,45,Europe,Spain,"$133,617",2014
1759,Elan,494 Impression,49,Europe,Croatia,"$151,230",2014
1760,Hanse,415,40,USA,Florida,"$229,000",2014
1761,Hanse,415,40,Europe,United Kingdom,"$186,468",2014
1762,Hanse,415,40,Europe,United Kingdom,"$186,430",2014
1763,Hanse,445,44,Europe,Croatia,"$156,696",2014
1764,Hanse,445,44,Europe,Croatia,"$146,735",2014
1765,Hanse,445,44,Europe,Croatia,"$140,905",2014
1766,Hanse,505,50,Europe,Croatia,"$230,792",2014
1767,Hanse,505,50,Europe,France,"$358,287",2014
1768,Hanse,505,50,Europe,France,"$352,262",2014
1769,Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$112,359",2014
1770,Jeanneau,Sun Odyssey 409,40,USA,New York,"$195,124",2014
1771,Jeanneau,Sun Odyssey 439,43,Europe,France,"$205,041",2014
1772,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$230,792",2014
1773,Jeanneau,Sun Odyssey 439,43,Europe,Greece,"$145,764",2014
1774,Jeanneau,Sun Odyssey 439,43,USA,Michigan,"$275,000",2014
1775,Jeanneau,Sun Odyssey 439,43,Europe,Spain,"$157,889",2014
1776,Jeanneau,Sun Odyssey 439,43,USA,Wisconsin,"$279,900",2014
1777,Jeanneau,Sun Odyssey 44 DS,44,Europe,Croatia,"$297,601",2014
1778,Jeanneau,Sun Odyssey 44 DS,44,USA,Wisconsin,"$269,900",2014
1779,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$242,818",2014
1780,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$236,744",2014
1781,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$217,431",2014
1782,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$217,127",2014
1783,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$180,382",2014
1784,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$168,843",2014
1785,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$156,696",2014
1786,Jeanneau,Sun Odyssey 469,46,Europe,Croatia,"$139,690",2014
1787,Jeanneau,Sun Odyssey 469,46,Europe,France,"$182,204",2014
1788,Jeanneau,Sun Odyssey 469,46,Europe,Italy,"$224,719",2014
1789,Jeanneau,Sun Odyssey 469,46,Europe,United Kingdom,"$293,110",2014
1790,Jeanneau,Sun Odyssey 509,50,USA,California,"$389,000",2014
1791,Jeanneau,Sun Odyssey 509,50,Europe,France,"$249,013",2014
1792,Jeanneau,Sun Odyssey 53,53,USA,California,"$440,500",2014
1793,Jeanneau,53,53,Europe,Cyprus,"$334,055",2014
1794,Jeanneau,Sun Odyssey 53,53,USA,Florida,"$364,800",2014
1795,Moody,45 Classic,46,USA,Connecticut,"$285,000",2014
1796,Passport,Vista 545 Center Cockpit,54,USA,Washington,"$998,000",2014
1797,RM Yachts,1260,41,Europe,France,"$334,042",2014
1798,Southerly,420,42,Europe,France,"$559,708",2014
1799,Southerly,535,53,USA,Connecticut,"$995,000",2014
1800,Sunbeam,42.1,42,Europe,United Kingdom,"$379,710",2014
1801,Van De Stadt,Stainless Steel Cutter,53,Europe,Malta,"$473,732",2014
1802,Wauquiez ,Pilot Saloon 47,47,Caribbean,Martinique,"$461,753",2014
1803,X-Yachts,Xp 44,44,Europe,Turkey,"$516,246",2014
1804,Bavaria,41 Cruiser,40,Europe,Greece,"$128,791",2015
1805,Bavaria,Cruiser 46,46,Europe,Croatia,"$280,595",2015
1806,Bavaria,Cruiser 46,46,Europe,Croatia,"$229,578",2015
1807,Bavaria,Cruiser 46,46,Europe,Croatia,"$173,138",2015
1808,Bavaria,Cruiser 46,46,Europe,Germany,"$210,142",2015
1809,Bavaria,Cruiser 46,46,Europe,Greece,"$206,498",2015
1810,Bavaria,Cruiser 46,46,Europe,Greece,"$182,204",2015
1811,Bavaria,Cruiser 46,46,Caribbean,Mexico,"$250,000",2015
1812,Bavaria,Vision 46,46,Europe,Spain,"$291,601",2015
1813,Bavaria,Vision 46,46,Europe,Spain,"$291,527",2015
1814,Bavaria,Cruiser 46,46,Europe,Spain,"$249,013",2015
1815,Bavaria,Cruiser 46,46,Europe,Spain,"$212,626",2015
1816,Bavaria,Cruiser 46,46,Europe,Spain,"$169,936",2015
1817,Bavaria,51 Cruiser,49,Europe,Croatia,"$188,278",2015
1818,Bavaria,51 Cruiser,49,Europe,Croatia,"$163,984",2015
1819,Bavaria,51 Cruiser,49,Europe,Germany,"$276,951",2015
1820,Bavaria,51 Cruiser,49,Europe,Greece,"$297,601",2015
1821,Bavaria,51 Cruiser,49,Europe,Greece,"$255,086",2015
1822,Bavaria,51 Cruiser,49,Europe,Greece,"$188,285",2015
1823,Bavaria,51 Cruiser,49,Europe,Greece,"$180,747",2015
1824,Bavaria,51 Cruiser,49,Europe,Greece,"$170,057",2015
1825,Bavaria,51 Cruiser,49,Europe,Italy,"$236,866",2015
1826,Bavaria,51 Cruiser,49,Europe,Italy,"$206,498",2015
1827,Bavaria,51 Cruiser,49,Europe,Italy,"$182,204",2015
1828,Bavaria,56 Cruiser,54,Europe,Croatia,"$308,533",2015
1829,Bavaria,56 Cruiser,54,Europe,Croatia,"$278,165",2015
1830,Bavaria,56 Cruiser,54,Europe,France,"$285,454",2015
1831,Bavaria,56 Cruiser,54,Europe,Greece,"$302,459",2015
1832,Bavaria,56 Cruiser,54,Europe,Greece,"$285,454",2015
1833,Bavaria,56 Cruiser,54,Europe,Italy,"$364,409",2015
1834,Bavaria,56 Cruiser,54,Europe,Italy,"$285,454",2015
1835,Bavaria,56 Cruiser,54,Europe,Spain,"$334,042",2015
1836,Bavaria ,Cruiser 46,46,Caribbean,British Virgin Islands,"$198,000",2015
1837,Beneteau,Oceanis 38,38,USA,California,"$210,000",2015
1838,Beneteau,Oceanis 38,38,USA,California,"$189,900",2015
1839,Beneteau,Oceanis 38,38,Europe,Italy,"$145,801",2015
1840,Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$155,000",2015
1841,Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$139,000",2015
1842,Beneteau,Oceanis 41,40,USA,California,"$244,900",2015
1843,Beneteau,Oceanis 41,40,Europe,Croatia,"$205,284",2015
1844,Beneteau,Oceanis 41,40,USA,Maryland,"$230,000",2015
1845,Beneteau,Oceanis 41,40,USA,New Jersey,"$239,900",2015
1846,Beneteau,Oceanis 41,40,Europe,Spain,"$267,233",2015
1847,Beneteau,Oceanis 41,40,USA,Virginia,"$219,000",2015
1848,Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$172,000",2015
1849,Beneteau,Oceanis 45,45,USA,California,"$309,900",2015
1850,Beneteau,Oceanis 48,48,Europe,Croatia,"$233,829",2015
1851,Beneteau,Oceanis 48,48,Europe,Croatia,"$224,728",2015
1852,Beneteau,Oceanis 48,48,Europe,Croatia,"$217,439",2015
1853,Beneteau,Oceanis 48,48,Europe,Croatia,"$180,382",2015
1854,Beneteau,Oceanis 48,48,Europe,France,"$340,115",2015
1855,Beneteau,Oceanis 48,48,Europe,Spain,"$206,385",2015
1856,Beneteau,Oceanis 48,48,Europe,Spain,"$206,377",2015
1857,Beneteau,Sense 50,49,USA,Texas,"$399,900",2015
1858,Beneteau,Oceanis 55,55,USA,Connecticut,"$525,000",2015
1859,Beneteau,Oceanis 55,55,USA,Florida,"$499,000",2015
1860,Beneteau,Oceanis 55,55,Europe,France,"$576,981",2015
1861,Beneteau,Oceanis 55,55,Europe,France,"$576,981",2015
1862,Beneteau,Oceanis 55,55,Europe,France,"$545,399",2015
1863,Beneteau,Oceanis 55,55,Europe,Italy,"$467,658",2015
1864,Beneteau,Oceanis 55,55,Europe,Spain,"$472,517",2015
1865,Beneteau,Oceanis 55,55,Europe,Spain,"$460,370",2015
1866,Beneteau,Oceanis 55,55,Europe,Spain,"$455,511",2015
1867,Beneteau,Oceanis 55,55,Europe,Spain,"$438,332",2015
1868,Beneteau,Oceanis 55,55,Europe,United Kingdom,"$426,342",2015
1869,Beneteau ,Oceanis 45,45,Caribbean,Antigua and Barbuda,"$275,000",2015
1870,Beneteau ,Oceanis 45,45,Caribbean,British Virgin Islands,"$189,000",2015
1871,Beneteau ,Oceanis 45,45,Caribbean,British Virgin Islands,"$169,000",2015
1872,Catalina,385,38,USA,California,"$249,900",2015
1873,Contest,42CS,45,Europe,Netherlands,"$637,741",2015
1874,Dehler,Varianta 44,44,Europe,Spain,"$108,108",2015
1875,Dehler,46,47,Europe,Italy,"$363,209",2015
1876,Dufour,382 GL,37,Caribbean,British Virgin Islands,"$130,000",2015
1877,Dufour,382 GL,37,Caribbean,British Virgin Islands,"$129,000",2015
1878,Dufour,382 GL,37,Caribbean,British Virgin Islands,"$119,000",2015
1879,Dufour,410 GL,40,Europe,France,"$188,926",2015
1880,Dufour,410 GL,40,Europe,Italy,"$188,278",2015
1881,Dufour,412,40,Europe,Italy,"$163,962",2015
1882,Dufour,410 GL,40,Europe,Spain,"$145,622",2015
1883,Dufour,450 GL,44,Europe,France,"$168,843",2015
1884,Dufour,450 GL,44,Europe,Turkey,"$193,137",2015
1885,Dufour,460 GL,46,Europe,Croatia,"$188,326",2015
1886,Dufour,500 GL,49,Europe,Norway,"$278,177",2015
1887,Dufour,500,49,Europe,Spain,"$206,385",2015
1888,Dufour,500,49,Europe,Spain,"$206,377",2015
1889,Dufour ,500 GL,49,Caribbean,Martinique,"$297,709",2015
1890,Elan,40 Impression,39,Europe,Croatia,"$126,328",2015
1891,Elan,Impression 40,39,Europe,Turkey,"$163,984",2015
1892,Elan,Impression 45,44,Europe,Croatia,"$176,131",2015
1893,Elan,45 Impression,44,Europe,Croatia,"$169,865",2015
1894,Elan,45 Impression,44,Europe,Croatia,"$157,911",2015
1895,Elan,45 Impression,44,Europe,Croatia,"$151,837",2015
1896,Elan,45 Impression,44,Europe,Croatia,"$145,764",2015
1897,Elan,45 Impression,44,Europe,Greece,"$170,057",2015
1898,Elan,50 Impression,50,Europe,Croatia,"$218,616",2015
1899,Elan,Impression 50,50,Europe,Croatia,"$212,572",2015
1900,Elan,50 Impression,50,Europe,Croatia,"$194,325",2015
1901,Elan,50 Impression,50,Europe,Greece,"$242,939",2015
1902,Grand Soleil,46 LC,47,Europe,Italy,"$508,978",2015
1903,Grand Soleil,46 LC,47,Europe,Spain,"$522,319",2015
1904,Grand Soleil,54,53,Europe,Italy,"$601,275",2015
1905,Hallberg-Rassy,412,41,Europe,Sweden,"$593,119",2015
1906,Hanse,385,37,USA,California,"$199,000",2015
1907,Hanse,415,40,Europe,Croatia,"$126,571",2015
1908,Hanse,415,40,Europe,Germany,"$166,413",2015
1909,Hanse,455,44,Caribbean,British Virgin Islands,"$279,900",2015
1910,Hanse,455,44,Caribbean,British Virgin Islands,"$279,000",2015
1911,Hanse,455,44,Europe,Croatia,"$166,413",2015
1912,Hanse,455,44,Europe,Croatia,"$174,892",2015
1913,Hanse,455,44,Europe,Croatia,"$163,962",2015
1914,Hanse,455,44,Europe,Cyprus,"$278,735",2015
1915,Hanse,505,50,Europe,Croatia,"$229,092",2015
1916,Hanse,505,50,Europe,Croatia,"$227,117",2015
1917,Hanse,505,50,Europe,Croatia,"$212,572",2015
1918,Hanse,505,50,Europe,Greece,"$327,968",2015
1919,Hanse,505,50,Europe,Spain,"$425,144",2015
1920,Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$145,801",2015
1921,Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$145,156",2015
1922,Jeanneau,Sun Odyssey 409,40,Europe,Croatia,"$139,671",2015
1923,Jeanneau,Sun Odyessy 41DS,40,USA,Florida,"$249,900",2015
1924,Jeanneau,Sun Odyssey 409,40,Europe,Greece,"$163,984",2015
1925,Jeanneau,Sun Odyssey 409,40,Caribbean,Saint Lucia,"$135,000",2015
1926,Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$144,549",2015
1927,Jeanneau,Sun Odyssey 409,40,Europe,Spain,"$139,726",2015
1928,Jeanneau,Sun Odyssey 409,40,Europe,United Kingdom,"$210,526",2015
1929,Jeanneau,Sun Odyssey 439,43,Europe,France,"$217,401",2015
1930,Jeanneau,Sun Odyssey 469,46,Europe,Greece,"$212,572",2015
1931,Jeanneau,Sun Odyssey 469,46,Europe,Spain,"$210,142",2015
1932,Jeanneau,469,47,USA,Florida,"$299,000",2015
1933,Jeanneau,Sun Odyssey 50 DS,49,Europe,Spain,"$239,817",2015
1934,Jeanneau,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$209,000",2015
1935,Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$224,719",2015
1936,Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$218,038",2015
1937,Jeanneau,Sun Odyssey 509,50,Europe,Croatia,"$217,431",2015
1938,Jeanneau,Sun Odyssey 509,50,USA,Florida,"$350,000",2015
1939,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$267,233",2015
1940,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$241,725",2015
1941,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$236,866",2015
1942,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$217,431",2015
1943,Jeanneau,Sun Odyssey 509,50,Europe,Greece,"$209,900",2015
1944,Jeanneau,53,53,Europe,Italy,"$370,482",2015
1945,Jeanneau,53,53,Europe,Italy,"$249,023",2015
1946,Jeanneau,Sun Odyssey 53,53,USA,Washington,"$389,500",2015
1947,Jeanneau ,Sun Odyssey 469,46,Caribbean,Antigua and Barbuda,"$182,271",2015
1948,Jeanneau ,Sun Odyssey 469,46,Caribbean,Sint Maarten (Dutch part),"$295,000",2015
1949,Jeanneau ,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$199,000",2015
1950,Jeanneau ,Sun Odyssey 509,50,Caribbean,British Virgin Islands,"$189,000",2015
1951,Morris,M42X,42,USA,Maine,"$795,000",2015
1952,Oyster,475,48,USA,Rhode Island,"$799,000",2015
1953,Oyster,545,54,Europe,United Kingdom,"$1,259,040",2015
1954,Passport,545 Aft Cockpit,54,USA,Maryland,"$895,000",2015
1955,Salona,S41,41,USA,Florida,"$230,000",2015
1956,Vismara,V50 DS,50,Europe,Italy,"$668,083",2015
1957,X-Yachts,Xc 38,38,USA,California,"$350,000",2015
1958,X-Yachts,Xp 44,44,Europe,Malta,"$516,246",2015
1959,Bavaria,41 Cruiser,40,Europe,Germany,"$180,990",2016
1960,Bavaria,41 Cruiser,40,Europe,Spain,"$205,256",2016
1961,Bavaria,Cruiser 46,46,Europe,Croatia,"$212,626",2016
1962,Bavaria,Vision 46,46,Europe,Greece,"$334,126",2016
1963,Bavaria,Cruiser 46,46,Europe,Greece,"$155,660",2016
1964,Bavaria,Cruiser 46,46,Europe,Italy,"$210,142",2016
1965,Bavaria,Cruiser 46 Style,46,Europe,United Kingdom,"$279,720",2016
1966,Bavaria,51 Cruiser,49,Europe,Croatia,"$242,939",2016
1967,Bavaria,51 Cruiser,49,Europe,Germany,"$298,815",2016
1968,Bavaria,51 Cruiser,49,Europe,Italy,"$224,719",2016
1969,Bavaria,51 Cruiser,49,Europe,Spain,"$255,086",2016
1970,Bavaria ,Cruiser 46,46,Caribbean,British Virgin Islands,"$234,000",2016
1971,Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$119,000",2016
1972,Beneteau,Oceanis 38,38,Caribbean,British Virgin Islands,"$115,000",2016
1973,Beneteau,Oceanis 38,38,USA,California,"$199,000",2016
1974,Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$159,000",2016
1975,Beneteau,Oceanis 41,40,Caribbean,British Virgin Islands,"$149,000",2016
1976,Beneteau,Oceanis 41,40,Caribbean,Martinique,"$253,837",2016
1977,Beneteau,Moorings 42.3,42,Caribbean,British Virgin Islands,"$70,000",2016
1978,Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$199,000",2016
1979,Beneteau,Oceanis 45,45,Caribbean,British Virgin Islands,"$159,000",2016
1980,Beneteau,Oceanis 45,45,Europe,Croatia,"$255,052",2016
1981,Beneteau,Oceanis 45,45,Europe,Greece,"$206,308",2016
1982,Beneteau,Oceanis 45,45,Caribbean,Martinique,"$321,895",2016
1983,Beneteau,Oceanis 48,48,USA,California,"$389,000",2016
1984,Beneteau,Oceanis 48,48,USA,Texas,"$375,000",2016
1985,Beneteau,Oceanis 48,48,Europe,Turkey,"$340,115",2016
1986,Beneteau,Oceanis 48,48,USA,Virginia,"$397,500",2016
1987,Beneteau,Oceanis 55,55,Europe,Greece,"$504,099",2016
1988,Beneteau,Oceanis 55,55,Europe,Turkey,"$479,805",2016
1989,Beneteau ,Moorings 43.5,44,Caribbean,British Virgin Islands,"$79,000",2016
1990,Beneteau ,Oceanis 45,45,Caribbean,British Virgin Islands,"$194,000",2016
1991,Beneteau ,Oceanis 45,45,Caribbean,British Virgin Islands,"$160,000",2016
